high_season,min_diff,period_day,delay_15
0.0,-2.0,afternoon,0
0.0,10.0,afternoon,0
0.0,6.0,afternoon,0
0.0,4.0,afternoon,0
0.0,0.0,afternoon,0
0.0,13.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,8.0,afternoon,0
0.0,36.0,afternoon,1
0.0,-2.0,afternoon,0
0.0,4.0,afternoon,0
0.0,0.0,afternoon,0
0.0,3.0,afternoon,0
0.0,1.0,afternoon,0
0.0,25.0,afternoon,1
0.0,14.0,afternoon,0
0.0,2.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-4.0,afternoon,0
0.0,5.0,afternoon,0
0.0,21.0,afternoon,1
0.0,14.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,7.0,afternoon,0
0.0,7.0,afternoon,0
0.0,8.0,afternoon,0
0.0,-2.0,night,0
0.0,1.0,night,0
0.0,1.0,night,0
0.0,3.0,night,0
0.0,6.0,night,0
0.0,-1.0,night,0
0.0,2.0,night,0
0.0,-7.0,night,0
0.0,1.0,night,0
0.0,-6.0,night,0
0.0,5.0,night,0
0.0,78.0,night,1
0.0,0.0,night,0
0.0,-6.0,night,0
0.0,21.0,night,1
0.0,5.0,night,0
0.0,4.0,night,0
0.0,11.0,night,0
0.0,-3.0,night,0
0.0,-1.0,night,0
0.0,2.0,night,0
0.0,1.0,night,0
0.0,-2.0,night,0
0.0,-6.0,night,0
0.0,7.0,night,0
0.0,-7.0,night,0
0.0,1.0,night,0
0.0,15.0,night,0
0.0,2.0,night,0
0.0,-2.0,night,0
0.0,25.0,afternoon,1
0.0,36.0,afternoon,1
0.0,15.0,afternoon,0
0.0,24.0,afternoon,1
0.0,12.0,afternoon,0
0.0,15.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,13.0,morning,0
0.0,3.0,morning,0
0.0,2.0,morning,0
0.0,5.0,morning,0
0.0,-2.0,morning,0
0.0,0.0,morning,0
0.0,1.0,morning,0
0.0,-2.0,morning,0
0.0,1.0,morning,0
0.0,8.0,morning,0
0.0,8.0,morning,0
0.0,35.0,morning,1
0.0,-8.0,morning,0
0.0,-1.0,morning,0
0.0,8.0,morning,0
0.0,12.0,morning,0
0.0,-1.0,morning,0
0.0,22.0,morning,1
0.0,4.0,morning,0
0.0,0.0,morning,0
0.0,-4.0,morning,0
0.0,11.0,morning,0
0.0,0.0,morning,0
0.0,-2.0,morning,0
0.0,17.0,morning,1
0.0,1.0,morning,0
0.0,-1.0,morning,0
0.0,11.0,morning,0
0.0,4.0,morning,0
0.0,-5.0,morning,0
0.0,3.0,afternoon,0
0.0,2.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,6.0,afternoon,0
0.0,20.0,afternoon,1
0.0,8.0,afternoon,0
0.0,10.0,afternoon,0
0.0,9.0,afternoon,0
0.0,14.0,afternoon,0
0.0,84.0,afternoon,1
0.0,-1.0,afternoon,0
0.0,26.0,afternoon,1
0.0,69.0,afternoon,1
0.0,23.0,afternoon,1
0.0,6.0,afternoon,0
0.0,30.0,afternoon,1
0.0,13.0,afternoon,0
0.0,11.0,afternoon,0
0.0,86.0,afternoon,1
0.0,-1.0,afternoon,0
0.0,29.0,afternoon,1
0.0,14.0,afternoon,0
0.0,5.0,afternoon,0
0.0,8.0,afternoon,0
0.0,7.0,afternoon,0
0.0,75.0,afternoon,1
0.0,7.0,afternoon,0
0.0,21.0,afternoon,1
0.0,8.0,afternoon,0
0.0,11.0,afternoon,0
0.0,2.0,afternoon,0
0.0,21.0,afternoon,1
0.0,-4.0,afternoon,0
0.0,12.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,14.0,afternoon,0
0.0,11.0,afternoon,0
0.0,-8.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,2.0,afternoon,0
0.0,10.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,58.0,afternoon,1
0.0,11.0,afternoon,0
0.0,8.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,14.0,afternoon,0
0.0,12.0,afternoon,0
0.0,8.0,afternoon,0
0.0,26.0,afternoon,1
0.0,12.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,5.0,afternoon,0
0.0,4.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,41.0,afternoon,1
0.0,16.0,afternoon,1
0.0,4.0,afternoon,0
0.0,8.0,afternoon,0
0.0,3.0,night,0
0.0,19.0,night,1
0.0,40.0,night,1
0.0,29.0,night,1
0.0,37.0,night,1
0.0,18.0,night,1
0.0,14.0,night,0
0.0,32.0,night,1
0.0,6.0,night,0
0.0,4.0,night,0
0.0,34.0,night,1
0.0,17.0,night,1
0.0,3.0,night,0
0.0,8.0,night,0
0.0,35.0,night,1
0.0,13.0,night,0
0.0,58.0,night,1
0.0,11.0,night,0
0.0,49.0,night,1
0.0,1.0,night,0
0.0,9.0,night,0
0.0,73.0,night,1
0.0,10.0,night,0
0.0,3.0,night,0
0.0,-1.0,night,0
0.0,9.0,night,0
0.0,10.0,night,0
0.0,-4.0,night,0
0.0,44.0,night,1
0.0,10.0,night,0
0.0,66.0,night,1
0.0,20.0,afternoon,1
0.0,43.0,afternoon,1
0.0,14.0,afternoon,0
0.0,14.0,afternoon,0
0.0,58.0,afternoon,1
0.0,46.0,afternoon,1
0.0,26.0,afternoon,1
0.0,17.0,afternoon,1
0.0,15.0,afternoon,0
0.0,27.0,afternoon,1
0.0,-2.0,afternoon,0
0.0,10.0,afternoon,0
0.0,4.0,afternoon,0
0.0,8.0,afternoon,0
0.0,32.0,afternoon,1
0.0,8.0,afternoon,0
0.0,23.0,afternoon,1
0.0,10.0,morning,0
0.0,14.0,morning,0
0.0,24.0,morning,1
0.0,14.0,morning,0
0.0,12.0,morning,0
0.0,3.0,morning,0
0.0,10.0,morning,0
0.0,1.0,morning,0
0.0,4.0,morning,0
0.0,7.0,morning,0
0.0,11.0,morning,0
0.0,18.0,morning,1
0.0,5.0,morning,0
0.0,3.0,morning,0
0.0,24.0,morning,1
0.0,-2.0,morning,0
0.0,4.0,morning,0
0.0,26.0,morning,1
0.0,8.0,morning,0
0.0,64.0,morning,1
0.0,3.0,morning,0
0.0,10.0,morning,0
0.0,3.0,morning,0
0.0,6.0,morning,0
0.0,11.0,morning,0
0.0,16.0,morning,1
0.0,29.0,morning,1
0.0,0.0,morning,0
0.0,2.0,morning,0
0.0,11.0,morning,0
0.0,0.0,morning,0
0.0,13.0,morning,0
0.0,-1.0,morning,0
0.0,-1.0,night,0
0.0,14.0,night,0
0.0,84.0,night,1
0.0,21.0,night,1
0.0,12.0,night,0
0.0,5.0,night,0
0.0,13.0,night,0
0.0,14.0,night,0
0.0,10.0,night,0
0.0,8.0,night,0
0.0,-3.0,night,0
0.0,8.0,night,0
0.0,8.0,night,0
0.0,6.0,afternoon,0
0.0,7.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,7.0,afternoon,0
0.0,8.0,morning,0
0.0,18.0,afternoon,1
0.0,7.0,morning,0
0.0,20.0,afternoon,1
0.0,17.0,morning,1
0.0,6.0,afternoon,0
0.0,3.0,morning,0
0.0,-4.0,afternoon,0
0.0,27.0,night,1
0.0,-1.0,night,0
0.0,32.0,night,1
0.0,7.0,night,0
0.0,15.0,night,0
0.0,14.0,night,0
0.0,11.0,night,0
0.0,7.0,night,0
0.0,-1.0,night,0
0.0,5.0,night,0
0.0,5.0,night,0
0.0,7.0,night,0
0.0,7.0,night,0
0.0,7.0,night,0
0.0,0.0,night,0
0.0,32.0,night,1
0.0,9.0,night,0
0.0,-1.0,night,0
0.0,10.0,morning,0
0.0,3.0,morning,0
0.0,-2.0,morning,0
0.0,0.0,morning,0
0.0,0.0,morning,0
0.0,32.0,morning,1
0.0,-1.0,afternoon,0
0.0,-2.0,morning,0
0.0,15.0,afternoon,0
0.0,17.0,afternoon,1
0.0,14.0,morning,0
0.0,-3.0,morning,0
0.0,2.0,afternoon,0
0.0,-5.0,morning,0
0.0,37.0,morning,1
0.0,14.0,morning,0
0.0,0.0,afternoon,0
0.0,1.0,morning,0
0.0,5.0,morning,0
0.0,6.0,night,0
0.0,2.0,afternoon,0
0.0,24.0,morning,1
0.0,-1.0,morning,0
0.0,7.0,morning,0
0.0,12.0,morning,0
0.0,76.0,afternoon,1
0.0,-3.0,afternoon,0
0.0,3.0,night,0
0.0,5.0,afternoon,0
0.0,19.0,afternoon,1
0.0,72.0,afternoon,1
0.0,4.0,afternoon,0
0.0,8.0,afternoon,0
0.0,13.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,5.0,night,0
0.0,-2.0,afternoon,0
0.0,-6.0,morning,0
0.0,12.0,afternoon,0
0.0,-4.0,afternoon,0
0.0,1.0,morning,0
0.0,143.0,afternoon,1
0.0,1.0,afternoon,0
0.0,-10.0,morning,0
0.0,7.0,afternoon,0
0.0,1.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,2.0,afternoon,0
0.0,5.0,afternoon,0
0.0,3.0,afternoon,0
0.0,2.0,morning,0
0.0,5.0,morning,0
0.0,10.0,morning,0
0.0,7.0,morning,0
0.0,16.0,morning,1
0.0,-2.0,morning,0
0.0,1.0,morning,0
0.0,21.0,morning,1
0.0,8.0,morning,0
0.0,6.0,morning,0
0.0,4.0,morning,0
0.0,7.0,morning,0
0.0,1.0,morning,0
0.0,15.0,morning,0
0.0,1.0,morning,0
0.0,-6.0,morning,0
0.0,94.0,night,1
0.0,40.0,morning,1
0.0,0.0,afternoon,0
0.0,5.0,afternoon,0
0.0,25.0,night,1
0.0,51.0,afternoon,1
0.0,24.0,afternoon,1
0.0,6.0,afternoon,0
0.0,4.0,afternoon,0
0.0,5.0,afternoon,0
0.0,2.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,19.0,afternoon,1
0.0,0.0,afternoon,0
0.0,0.0,afternoon,0
0.0,1.0,morning,0
0.0,5.0,morning,0
0.0,18.0,afternoon,1
0.0,8.0,morning,0
0.0,19.0,afternoon,1
0.0,-3.0,morning,0
0.0,22.0,morning,1
0.0,0.0,morning,0
0.0,2.0,morning,0
0.0,17.0,afternoon,1
0.0,0.0,night,0
0.0,2.0,morning,0
0.0,-1.0,afternoon,0
0.0,-6.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,-5.0,morning,0
0.0,-7.0,morning,0
0.0,80.0,night,1
0.0,12.0,morning,0
0.0,17.0,morning,1
0.0,13.0,night,0
0.0,29.0,night,1
0.0,99.0,night,1
0.0,-5.0,night,0
0.0,53.0,night,1
0.0,24.0,night,1
0.0,86.0,night,1
0.0,6.0,night,0
0.0,31.0,night,1
0.0,-6.0,night,0
0.0,2.0,night,0
0.0,0.0,night,0
0.0,0.0,night,0
0.0,-7.0,night,0
0.0,11.0,night,0
0.0,29.0,night,1
0.0,-1.0,night,0
0.0,-1.0,night,0
0.0,4.0,night,0
0.0,32.0,night,1
0.0,7.0,night,0
0.0,44.0,night,1
0.0,36.0,night,1
0.0,-7.0,night,0
0.0,3.0,night,0
0.0,26.0,night,1
0.0,26.0,night,1
0.0,3.0,night,0
0.0,12.0,night,0
0.0,6.0,night,0
0.0,19.0,morning,1
0.0,58.0,morning,1
0.0,18.0,morning,1
0.0,20.0,morning,1
0.0,138.0,morning,1
0.0,13.0,morning,0
0.0,34.0,morning,1
0.0,15.0,morning,0
0.0,10.0,morning,0
0.0,52.0,morning,1
0.0,18.0,morning,1
0.0,19.0,morning,1
0.0,12.0,morning,0
0.0,7.0,morning,0
0.0,1.0,morning,0
0.0,22.0,morning,1
0.0,2.0,morning,0
0.0,8.0,morning,0
0.0,21.0,morning,1
0.0,6.0,morning,0
0.0,20.0,morning,1
0.0,-6.0,morning,0
0.0,6.0,morning,0
0.0,24.0,morning,1
0.0,71.0,morning,1
0.0,16.0,morning,1
0.0,3.0,morning,0
0.0,16.0,morning,1
0.0,22.0,morning,1
0.0,3.0,morning,0
0.0,11.0,morning,0
0.0,0.0,morning,0
0.0,-5.0,morning,0
0.0,28.0,morning,1
0.0,4.0,morning,0
0.0,14.0,morning,0
0.0,3.0,morning,0
0.0,1.0,morning,0
0.0,14.0,morning,0
0.0,24.0,morning,1
0.0,1.0,morning,0
0.0,3.0,morning,0
0.0,7.0,morning,0
0.0,4.0,morning,0
0.0,28.0,morning,1
0.0,27.0,morning,1
0.0,1.0,morning,0
0.0,17.0,night,1
0.0,11.0,night,0
0.0,3.0,night,0
0.0,6.0,night,0
0.0,3.0,night,0
0.0,5.0,night,0
0.0,2.0,night,0
0.0,18.0,night,1
0.0,12.0,night,0
0.0,5.0,night,0
0.0,21.0,night,1
0.0,1.0,night,0
0.0,-2.0,night,0
0.0,60.0,night,1
0.0,13.0,night,0
0.0,3.0,night,0
0.0,17.0,night,1
0.0,-2.0,night,0
0.0,8.0,night,0
0.0,7.0,night,0
0.0,4.0,night,0
0.0,3.0,night,0
0.0,4.0,night,0
0.0,21.0,night,1
0.0,-4.0,night,0
0.0,-3.0,night,0
0.0,21.0,night,1
0.0,-1.0,night,0
0.0,0.0,night,0
0.0,1.0,night,0
0.0,0.0,night,0
0.0,36.0,night,1
0.0,7.0,night,0
0.0,4.0,night,0
0.0,35.0,night,1
0.0,0.0,night,0
0.0,4.0,night,0
0.0,6.0,night,0
0.0,-6.0,night,0
0.0,-3.0,night,0
0.0,2.0,night,0
0.0,9.0,night,0
0.0,9.0,night,0
0.0,5.0,night,0
0.0,3.0,night,0
0.0,7.0,night,0
0.0,4.0,night,0
0.0,8.0,night,0
0.0,-2.0,night,0
0.0,9.0,night,0
0.0,4.0,night,0
0.0,39.0,night,1
0.0,2.0,night,0
0.0,3.0,night,0
0.0,-8.0,night,0
0.0,13.0,morning,0
0.0,20.0,morning,1
0.0,14.0,morning,0
0.0,6.0,morning,0
0.0,2.0,morning,0
0.0,9.0,morning,0
0.0,11.0,morning,0
0.0,11.0,morning,0
0.0,24.0,morning,1
0.0,65.0,morning,1
0.0,-1.0,morning,0
0.0,16.0,morning,1
0.0,10.0,morning,0
0.0,5.0,morning,0
0.0,16.0,morning,1
0.0,8.0,morning,0
0.0,-3.0,morning,0
0.0,21.0,morning,1
0.0,30.0,morning,1
0.0,-1.0,morning,0
0.0,3.0,morning,0
0.0,-1.0,morning,0
0.0,0.0,morning,0
0.0,3.0,morning,0
0.0,19.0,morning,1
0.0,5.0,morning,0
0.0,16.0,afternoon,1
0.0,1.0,night,0
0.0,64.0,night,1
0.0,2.0,night,0
0.0,-4.0,night,0
0.0,8.0,night,0
0.0,15.0,afternoon,0
0.0,6.0,night,0
0.0,10.0,night,0
0.0,5.0,night,0
0.0,4.0,night,0
0.0,5.0,night,0
0.0,21.0,afternoon,1
0.0,9.0,night,0
0.0,160.0,night,1
0.0,6.0,night,0
0.0,7.0,night,0
0.0,2.0,night,0
0.0,4.0,night,0
0.0,4.0,afternoon,0
0.0,0.0,night,0
0.0,-1.0,night,0
0.0,8.0,night,0
0.0,-5.0,night,0
0.0,20.0,night,1
0.0,75.0,night,1
0.0,18.0,afternoon,1
0.0,0.0,morning,0
0.0,-1.0,morning,0
0.0,13.0,morning,0
0.0,4.0,morning,0
0.0,17.0,morning,1
0.0,11.0,morning,0
0.0,22.0,morning,1
0.0,119.0,morning,1
0.0,12.0,morning,0
0.0,3.0,morning,0
0.0,0.0,morning,0
0.0,14.0,morning,0
0.0,-1.0,morning,0
0.0,-8.0,morning,0
0.0,3.0,morning,0
0.0,-5.0,morning,0
0.0,1.0,morning,0
0.0,8.0,morning,0
0.0,3.0,morning,0
0.0,30.0,morning,1
0.0,6.0,morning,0
0.0,4.0,morning,0
0.0,3.0,night,0
0.0,2.0,morning,0
0.0,6.0,morning,0
0.0,2.0,night,0
0.0,30.0,morning,1
0.0,17.0,morning,1
0.0,0.0,night,0
0.0,5.0,afternoon,0
0.0,14.0,afternoon,0
0.0,2.0,afternoon,0
0.0,21.0,afternoon,1
0.0,34.0,morning,1
0.0,83.0,afternoon,1
0.0,0.0,morning,0
0.0,-1.0,morning,0
0.0,90.0,morning,1
0.0,7.0,morning,0
0.0,48.0,morning,1
0.0,52.0,morning,1
0.0,18.0,morning,1
0.0,7.0,morning,0
0.0,2.0,morning,0
0.0,4.0,morning,0
0.0,-5.0,morning,0
0.0,2.0,morning,0
0.0,37.0,morning,1
0.0,79.0,morning,1
0.0,-7.0,morning,0
0.0,10.0,morning,0
0.0,12.0,morning,0
0.0,6.0,morning,0
0.0,1.0,morning,0
0.0,136.0,morning,1
0.0,42.0,afternoon,1
0.0,44.0,afternoon,1
0.0,7.0,afternoon,0
0.0,61.0,afternoon,1
0.0,59.0,afternoon,1
0.0,28.0,afternoon,1
0.0,61.0,afternoon,1
0.0,51.0,afternoon,1
0.0,59.0,afternoon,1
0.0,5.0,afternoon,0
0.0,26.0,afternoon,1
0.0,155.0,afternoon,1
0.0,58.0,afternoon,1
0.0,13.0,afternoon,0
0.0,90.0,afternoon,1
0.0,16.0,afternoon,1
0.0,58.0,afternoon,1
0.0,79.0,afternoon,1
0.0,60.0,afternoon,1
0.0,3.0,afternoon,0
0.0,92.0,afternoon,1
0.0,14.0,afternoon,0
0.0,39.0,afternoon,1
0.0,43.0,afternoon,1
0.0,157.0,afternoon,1
0.0,57.0,afternoon,1
0.0,14.0,afternoon,0
0.0,98.0,afternoon,1
0.0,54.0,afternoon,1
0.0,74.0,afternoon,1
0.0,55.0,afternoon,1
0.0,131.0,afternoon,1
0.0,19.0,afternoon,1
0.0,28.0,afternoon,1
0.0,28.0,afternoon,1
0.0,51.0,afternoon,1
0.0,17.0,afternoon,1
0.0,0.0,night,0
0.0,16.0,night,1
0.0,4.0,afternoon,0
0.0,128.0,night,1
0.0,-6.0,night,0
0.0,1.0,night,0
0.0,84.0,morning,1
0.0,13.0,night,0
0.0,20.0,afternoon,1
0.0,35.0,night,1
0.0,86.0,night,1
0.0,0.0,night,0
0.0,6.0,afternoon,0
0.0,5.0,night,0
0.0,107.0,morning,1
0.0,120.0,morning,1
0.0,120.0,morning,1
0.0,130.0,morning,1
0.0,115.0,morning,1
0.0,142.0,morning,1
0.0,120.0,morning,1
0.0,123.0,morning,1
0.0,106.0,morning,1
0.0,128.0,morning,1
0.0,104.0,morning,1
0.0,95.0,morning,1
0.0,160.0,morning,1
0.0,121.0,morning,1
0.0,128.0,morning,1
0.0,61.0,night,1
0.0,65.0,night,1
0.0,-7.0,night,0
0.0,11.0,night,0
0.0,28.0,night,1
0.0,131.0,night,1
0.0,154.0,night,1
0.0,129.0,night,1
0.0,23.0,night,1
0.0,20.0,night,1
0.0,46.0,night,1
0.0,25.0,night,1
0.0,111.0,night,1
0.0,76.0,night,1
0.0,15.0,night,0
0.0,4.0,night,0
0.0,111.0,night,1
0.0,47.0,night,1
0.0,69.0,night,1
0.0,134.0,night,1
0.0,88.0,night,1
0.0,5.0,night,0
0.0,110.0,night,1
0.0,9.0,night,0
0.0,-7.0,night,0
0.0,3.0,morning,0
0.0,9.0,morning,0
0.0,82.0,night,1
0.0,138.0,morning,1
0.0,146.0,night,1
0.0,96.0,night,1
0.0,38.0,night,1
0.0,13.0,night,0
0.0,99.0,night,1
0.0,38.0,night,1
0.0,-6.0,morning,0
0.0,28.0,night,1
0.0,40.0,night,1
0.0,63.0,morning,1
0.0,17.0,night,1
0.0,126.0,morning,1
0.0,9.0,morning,0
0.0,15.0,morning,0
0.0,1.0,morning,0
0.0,39.0,morning,1
0.0,79.0,night,1
0.0,88.0,morning,1
0.0,125.0,morning,1
0.0,31.0,afternoon,1
0.0,40.0,morning,1
0.0,-4.0,morning,0
0.0,57.0,night,1
0.0,2.0,morning,0
0.0,-2.0,morning,0
0.0,44.0,morning,1
0.0,11.0,morning,0
0.0,12.0,morning,0
0.0,-5.0,morning,0
0.0,3.0,morning,0
0.0,-7.0,morning,0
0.0,3.0,morning,0
0.0,4.0,morning,0
0.0,3.0,morning,0
0.0,-3.0,morning,0
0.0,4.0,morning,0
0.0,-9.0,morning,0
0.0,0.0,morning,0
0.0,-1.0,morning,0
0.0,-3.0,morning,0
0.0,-8.0,morning,0
0.0,-4.0,morning,0
0.0,4.0,afternoon,0
0.0,13.0,afternoon,0
0.0,0.0,afternoon,0
0.0,41.0,afternoon,1
0.0,-6.0,afternoon,0
0.0,11.0,afternoon,0
0.0,23.0,afternoon,1
0.0,0.0,afternoon,0
0.0,35.0,afternoon,1
0.0,8.0,afternoon,0
0.0,5.0,afternoon,0
0.0,29.0,afternoon,1
0.0,-5.0,afternoon,0
0.0,3.0,afternoon,0
0.0,36.0,afternoon,1
0.0,6.0,afternoon,0
0.0,33.0,afternoon,1
0.0,16.0,afternoon,1
0.0,8.0,afternoon,0
0.0,5.0,afternoon,0
0.0,10.0,afternoon,0
0.0,10.0,night,0
0.0,11.0,afternoon,0
0.0,103.0,afternoon,1
0.0,1.0,afternoon,0
0.0,119.0,afternoon,1
0.0,41.0,afternoon,1
0.0,12.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,5.0,afternoon,0
0.0,1.0,morning,0
0.0,7.0,morning,0
0.0,54.0,morning,1
0.0,-3.0,morning,0
0.0,1.0,morning,0
0.0,2.0,morning,0
0.0,-1.0,morning,0
0.0,-2.0,morning,0
0.0,-5.0,morning,0
0.0,34.0,morning,1
0.0,-4.0,morning,0
0.0,0.0,morning,0
0.0,17.0,morning,1
0.0,19.0,morning,1
0.0,-8.0,morning,0
0.0,1.0,morning,0
0.0,-11.0,morning,0
0.0,2.0,morning,0
0.0,3.0,morning,0
0.0,14.0,morning,0
0.0,1.0,morning,0
0.0,9.0,morning,0
0.0,-4.0,morning,0
0.0,1.0,morning,0
0.0,-2.0,morning,0
0.0,-3.0,morning,0
0.0,-4.0,morning,0
0.0,27.0,night,1
0.0,12.0,night,0
0.0,0.0,afternoon,0
0.0,31.0,afternoon,1
0.0,-4.0,afternoon,0
0.0,14.0,night,0
0.0,-4.0,afternoon,0
0.0,0.0,afternoon,0
0.0,78.0,afternoon,1
0.0,3.0,afternoon,0
0.0,3.0,night,0
0.0,11.0,afternoon,0
0.0,24.0,night,1
0.0,-2.0,afternoon,0
0.0,31.0,afternoon,1
0.0,-6.0,afternoon,0
0.0,14.0,night,0
0.0,14.0,afternoon,0
0.0,1.0,afternoon,0
0.0,40.0,afternoon,1
0.0,-1.0,afternoon,0
0.0,26.0,afternoon,1
0.0,0.0,night,0
0.0,8.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,23.0,afternoon,1
0.0,-1.0,morning,0
0.0,2.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,1.0,afternoon,0
0.0,-10.0,afternoon,0
0.0,0.0,morning,0
0.0,-9.0,morning,0
0.0,-6.0,afternoon,0
0.0,107.0,afternoon,1
0.0,14.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,1.0,morning,0
0.0,-2.0,morning,0
0.0,-9.0,afternoon,0
0.0,6.0,afternoon,0
0.0,-6.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,17.0,morning,1
0.0,37.0,morning,1
0.0,-8.0,morning,0
0.0,-1.0,afternoon,0
0.0,2.0,afternoon,0
0.0,4.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,11.0,morning,0
0.0,63.0,morning,1
0.0,5.0,morning,0
0.0,-2.0,morning,0
0.0,4.0,morning,0
0.0,-10.0,morning,0
0.0,22.0,morning,1
0.0,1.0,morning,0
0.0,3.0,morning,0
0.0,25.0,morning,1
0.0,16.0,morning,1
0.0,12.0,morning,0
0.0,1.0,morning,0
0.0,1.0,morning,0
0.0,21.0,afternoon,1
0.0,2.0,afternoon,0
0.0,16.0,afternoon,1
0.0,-8.0,afternoon,0
0.0,2.0,afternoon,0
0.0,7.0,afternoon,0
0.0,5.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,11.0,afternoon,0
0.0,18.0,afternoon,1
0.0,-3.0,afternoon,0
0.0,10.0,afternoon,0
0.0,22.0,afternoon,1
0.0,7.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,-6.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,2.0,afternoon,0
0.0,0.0,afternoon,0
0.0,3.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,1.0,afternoon,0
0.0,7.0,afternoon,0
0.0,42.0,afternoon,1
0.0,2.0,afternoon,0
0.0,9.0,afternoon,0
0.0,13.0,afternoon,0
0.0,4.0,afternoon,0
0.0,10.0,afternoon,0
0.0,41.0,afternoon,1
0.0,37.0,afternoon,1
0.0,-11.0,afternoon,0
0.0,-4.0,afternoon,0
0.0,-1.0,afternoon,0
0.0,-3.0,afternoon,0
0.0,103.0,afternoon,1
0.0,18.0,afternoon,1
0.0,1.0,afternoon,0
0.0,-13.0,afternoon,0
0.0,5.0,afternoon,0
0.0,0.0,afternoon,0
0.0,0.0,afternoon,0
0.0,-4.0,morning,0
0.0,18.0,morning,1
0.0,1.0,morning,0
0.0,-4.0,morning,0
0.0,-1.0,morning,0
0.0,-8.0,morning,0
0.0,7.0,morning,0
0.0,1.0,morning,0
0.0,-1.0,morning,0
0.0,-8.0,morning,0
0.0,11.0,afternoon,0
0.0,3.0,afternoon,0
0.0,9.0,afternoon,0
0.0,5.0,afternoon,0
0.0,1.0,afternoon,0
0.0,20.0,morning,1
0.0,4.0,morning,0
0.0,2.0,morning,0
0.0,12.0,morning,0
0.0,-1.0,morning,0
0.0,-2.0,morning,0
0.0,27.0,morning,1
0.0,11.0,morning,0
0.0,15.0,morning,0
0.0,20.0,morning,1
0.0,12.0,morning,0
0.0,-1.0,morning,0
0.0,6.0,morning,0
0.0,1.0,morning,0
0.0,-7.0,afternoon,0
0.0,0.0,afternoon,0
0.0,1.0,afternoon,0
0.0,-6.0,morning,0
0.0,3.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,91.0,afternoon,1
0.0,3.0,morning,0
0.0,13.0,afternoon,0
0.0,5.0,afternoon,0
0.0,2.0,morning,0
0.0,38.0,afternoon,1
0.0,4.0,afternoon,0
0.0,-2.0,afternoon,0
0.0,0.0,morning,0
0.0,1.0,afternoon,0
0.0,-8.0,afternoon,0
0.0,8.0,afternoon,0
0.0,0.0,afternoon,0
0.0,19.0,morning,1
0.0,-5.0,morning,0
0.0,7.0,afternoon,0
0.0,1.0,afternoon,0
0.0,68.0,morning,1
0.0,23.0,afternoon,1
0.0,0.0,morning,0
0.0,7.0,afternoon,0
0.0,0.0,afternoon,0
0.0,22.0,morning,1
0.0,56.0,afternoon,1
0.0,3.0,morning,0
0.0,-2.0,afternoon,0
0.0,3.0,afternoon,0
0.0,55.0,morning,1
0.0,23.0,afternoon,1
0.0,1.0,morning,0
0.0,-9.0,afternoon,0
0.0,-5.0,afternoon,0
0.0,-3.0,morning,0
0.0,-6.0,morning,0
0.0,99.0,morning,1
0.0,-5.0,morning,0
0.0,2.0,morning,0
0.0,-8.0,night,0
0.0,-8.0,night,0
0.0,27.0,night,1
0.0,-8.0,night,0
0.0,4.0,night,0
0.0,-9.0,night,0
0.0,0.0,night,0
0.0,34.0,night,1
0.0,1.0,night,0
0.0,-4.0,night,0
0.0,-4.0,night,0
0.0,-7.0,night,0
0.0,-2.0,night,0
0.0,-5.0,night,0
0.0,-1.0,night,0
0.0,7.0,night,0
0.0,1.0,night,0
0.0,1.0,night,0
0.0,8.0,night,0
0.0,4.0,night,0
0.0,112.0,night,1
0.0,7.0,night,0
0.0,3.0,night,0
0.0,2.0,night,0
